time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1733763437.86010242,0.00843307,3025,0.00053196,0.00000000,0,0.00000000,56195,56304,321,0.00009633
1733763437.86010242,0.00791093,3025,0.00028834,0.00000000,0,0.00000000,56304,56361,145,0.00009247
1733763437.92910385,0.00774587,2889,0.00053187,0.00000000,0,0.00000000,56361,56431,245,0.00008882
1733763437.92910385,0.00808856,2889,0.00029067,0.00000000,0,0.00000000,56431,56414,87,0.00006027
1733763438.00110531,0.00758672,3550,0.00060671,0.00000000,0,0.00000000,56414,56399,282,0.00009125
1733763438.00110531,0.00682615,3550,0.00028018,0.00000000,0,0.00000000,56399,56416,118,0.00006333
1733763438.07010698,0.00669418,2781,0.00050989,0.00000000,0,0.00000000,56416,56453,246,0.00009559
1733763438.07010698,0.00762474,2781,0.00023043,0.00000000,0,0.00000000,56453,56441,104,0.00008486
1733763438.14210844,0.00698015,2543,0.00038254,0.00000000,0,0.00000000,56441,56536,192,0.00010302
1733763438.14210844,0.00540932,2543,0.00016956,0.00000000,0,0.00000000,56536,56554,83,0.00008340
1733763438.21110988,0.00599818,2102,0.00045681,0.00000000,0,0.00000000,56554,56695,279,0.00006597
1733763438.21110988,0.00820884,2102,0.00047678,0.00000000,0,0.00000000,56695,56711,143,0.00009471
1733763438.28311133,0.00992849,2293,0.00068590,0.00000000,0,0.00000000,56711,56858,285,0.00011823
1733763438.28311133,0.00684892,2293,0.00028359,0.00000000,0,0.00000000,56858,56896,129,0.00008724
1733763438.35211301,0.00963724,2388,0.00065140,0.00000000,0,0.00000000,56896,56932,323,0.00009454
1733763438.35211301,0.00716710,2388,0.00052028,0.00000000,0,0.00000000,56932,56992,163,0.00010948
1733763438.42111444,0.00624091,2291,0.00047202,0.00000000,0,0.00000000,56992,57112,266,0.00009870
1733763438.42111444,0.00621453,2291,0.00031932,0.00000000,0,0.00000000,57112,57091,124,0.00011591
1733763438.49311590,0.00975075,2897,0.00056218,0.00000000,0,0.00000000,57091,57164,286,0.00008211
1733763438.49311590,0.00908411,2897,0.00027297,0.00000000,0,0.00000000,57164,57220,128,0.00010774
1733763438.56211734,0.00913156,2780,0.00057246,0.00000000,0,0.00000000,57220,57323,306,0.00008569
1733763438.56211734,0.01053575,2780,0.00045686,0.00000000,0,0.00000000,57323,57342,134,0.00006825
1733763438.63111877,0.00999158,3396,0.00067241,0.00000000,0,0.00000000,57342,57428,352,0.00010484
1733763438.63111877,0.00912530,3396,0.00035535,0.00000000,0,0.00000000,57428,57431,143,0.00011030
1733763438.70312047,0.00740717,3085,0.00050449,0.00000000,0,0.00000000,57431,57576,297,0.00009284
1733763438.70312047,0.00641938,3085,0.00029564,0.00000000,0,0.00000000,57576,57600,130,0.00009913
1733763438.77512193,0.01009200,3519,0.00070770,0.00000000,0,0.00000000,57600,57656,366,0.00010780
1733763438.77512193,0.00888088,3519,0.00038919,0.00000000,0,0.00000000,57656,57692,172,0.00010288
1733763438.84712338,0.00719779,2944,0.00051142,0.00000000,0,0.00000000,57692,57744,252,0.00011352
1733763438.84712338,0.00876965,2944,0.00030333,0.00000000,0,0.00000000,57744,57731,134,0.00008291
1733763438.91612482,0.00641365,2992,0.00048774,0.00000000,0,0.00000000,57731,57798,259,0.00009952
1733763438.91612482,0.00695302,2992,0.00022240,0.00000000,0,0.00000000,57798,57845,115,0.00005186
1733763438.98812652,0.01089898,2233,0.00159285,0.00000000,0,0.00000000,57845,58041,743,0.00008383
1733763438.98812652,0.00804812,2233,0.00083543,0.00000000,0,0.00000000,58041,58117,352,0.00006573
1733763439.06012797,0.00791367,2496,0.00105329,0.00000000,0,0.00000000,58117,58196,561,0.00010248
1733763439.06012797,0.00563345,2496,0.00038653,0.00000000,0,0.00000000,58196,58275,192,0.00007064
1733763439.13212943,0.01045646,2215,0.00055849,0.00000000,0,0.00000000,58275,58404,264,0.00004838
1733763439.13212943,0.00792490,2215,0.00031902,0.00000000,0,0.00000000,58404,58436,138,0.00012145
1733763439.20113111,0.01986836,2055,0.00268235,0.00000000,0,0.00000000,7942,9236,1294,0.00009067
1733763439.20113111,0.00356588,2055,0.00080222,0.00000000,0,0.00000000,9236,9790,555,0.00012009
1733763439.27313256,0.00574008,2538,0.00174430,0.00000000,0,0.00000000,9777,11213,1479,0.00010150
1733763439.27313256,0.00670951,2538,0.00175176,0.00000000,0,0.00000000,10568,10916,753,0.00006581
1733763439.34513402,0.00453746,2273,0.00100342,0.00000000,0,0.00000000,10644,11376,979,0.00006686
1733763439.34513402,0.00618074,2273,0.00125668,0.00000000,0,0.00000000,11376,11595,477,0.00010801
1733763439.41413546,0.00646537,2864,0.00164740,0.00000000,0,0.00000000,11595,12665,1152,0.00010954
1733763439.41413546,0.00485009,2864,0.00103944,0.00000000,0,0.00000000,11842,11973,580,0.00010163
1733763439.48613715,0.00700325,2778,0.00111934,0.00000000,0,0.00000000,11973,12531,924,0.00010273
1733763439.48613715,0.00511560,2778,0.00080514,0.00000000,0,0.00000000,12531,12718,478,0.00008377
1733763439.55813861,0.00767179,3439,0.00133603,0.00000000,0,0.00000000,12718,13283,1070,0.00011427
1733763439.55813861,0.00874761,3439,0.00147347,0.00000000,0,0.00000000,13283,13393,546,0.00008388
1733763439.63014007,0.00784265,2904,0.00123500,0.00000000,0,0.00000000,13393,13655,747,0.00011422
1733763439.63014007,0.00645475,2904,0.00076148,0.00000000,0,0.00000000,13655,13722,388,0.00007795
1733763439.69914174,0.00625062,3243,0.00118444,0.00000000,0,0.00000000,13722,13976,740,0.00011597
1733763439.69914174,0.00731094,3243,0.00105757,0.00000000,0,0.00000000,13976,14026,373,0.00007930
1733763439.77114320,0.00832475,2551,0.00179589,0.00000000,0,0.00000000,14026,14023,620,0.00008302
1733763439.77114320,0.00517858,2551,0.00057147,0.00000000,0,0.00000000,14023,14058,296,0.00009972
1733763439.84314466,0.00489328,2728,0.00066226,0.00000000,0,0.00000000,14058,14378,547,0.00006528
1733763439.84314466,0.00520469,2728,0.00062169,0.00000000,0,0.00000000,14378,14400,281,0.00009063
1733763439.91214609,0.00561428,2262,0.00081081,0.00000000,0,0.00000000,14400,14441,414,0.00008307
1733763439.91214609,0.00569634,2262,0.00052126,0.00000000,0,0.00000000,14441,14537,205,0.00012746
1733763439.98414779,0.00589012,2183,0.00109770,0.00000000,0,0.00000000,14537,14762,464,0.00009676
1733763439.98414779,0.00451892,2183,0.00085696,0.00000000,0,0.00000000,14633,14863,235,0.00010141
1733763440.05614924,0.00691356,2426,0.00102516,0.00000000,0,0.00000000,13639,14112,547,0.00008022
1733763440.05614924,0.00632554,2426,0.00074809,0.00000000,0,0.00000000,14112,14264,286,0.00012288
1733763440.12515068,0.00594154,2166,0.00098979,0.00000000,0,0.00000000,14264,14649,475,0.00008694
1733763440.12515068,0.00530047,2166,0.00054511,0.00000000,0,0.00000000,14649,14756,225,0.00006820
1733763440.19715214,0.00942073,2936,0.00095398,0.00000000,0,0.00000000,14756,15219,731,0.00005854
1733763440.19715214,0.00519389,2936,0.00049955,0.00000000,0,0.00000000,15219,15319,266,0.00006978
1733763440.26915383,0.00564202,2962,0.00079545,0.00000000,0,0.00000000,15319,15605,526,0.00005654
1733763440.26915383,0.00641304,2962,0.00068224,0.00000000,0,0.00000000,15605,15697,245,0.00010201
1733763440.34115529,0.00657945,3398,0.00085942,0.00000000,0,0.00000000,15697,16034,625,0.00009902
1733763440.34115529,0.00556715,3398,0.00057148,0.00000000,0,0.00000000,16034,16052,308,0.00006626
1733763440.41015673,0.00639312,2729,0.00060849,0.00000000,0,0.00000000,16052,16307,416,0.00009818
1733763440.41015673,0.00454420,2729,0.00044656,0.00000000,0,0.00000000,16307,16288,194,0.00008121
1733763440.47915816,0.00701133,2658,0.00108058,0.00000000,0,0.00000000,16288,16494,447,0.00011933
1733763440.47915816,0.00591163,2658,0.00050577,0.00000000,0,0.00000000,16494,16507,206,0.00010058
1733763440.55115986,0.01542127,2108,0.00236872,0.00000000,0,0.00000000,6650,8177,1527,0.00018699
1733763440.55115986,0.00596369,2108,0.00186853,0.00000000,0,0.00000000,8177,8697,618,0.00008296
1733763440.62016129,0.00479593,2041,0.00120872,0.00000000,0,0.00000000,8695,9718,1049,0.00006983
1733763440.62016129,0.00520591,2041,0.00145926,0.00000000,0,0.00000000,9102,9490,475,0.00010055
1733763440.69216275,0.00734672,2582,0.00175378,0.00000000,0,0.00000000,9404,10588,1192,0.00009249
1733763440.69216275,0.00479347,2582,0.00117601,0.00000000,0,0.00000000,10121,10130,575,0.00010901
1733763440.76416445,0.00651992,2600,0.00137185,0.00000000,0,0.00000000,10130,11027,961,0.00005528
1733763440.76416445,0.00506421,2600,0.00085624,0.00000000,0,0.00000000,10441,10584,462,0.00010022
1733763440.83316588,0.01066195,3304,0.00228748,0.00000000,0,0.00000000,10584,12139,2039,0.00008097
1733763440.83316588,0.00780875,3304,0.00211008,0.00000000,0,0.00000000,12139,12794,947,0.00011777
1733763440.90216732,0.00665478,3160,0.00133419,0.00000000,0,0.00000000,12081,12984,1137,0.00005240
1733763440.90216732,0.00497761,3160,0.00087977,0.00000000,0,0.00000000,12984,13249,539,0.00010721
1733763440.97416878,0.00620090,3105,0.00130155,0.00000000,0,0.00000000,13249,13856,997,0.00008819
1733763440.97416878,0.00627915,3105,0.00085140,0.00000000,0,0.00000000,13856,14076,495,0.00011683
1733763441.04317021,0.00531236,2618,0.00101188,0.00000000,0,0.00000000,14076,14415,729,0.00008749
1733763441.04317021,0.00480838,2618,0.00068843,0.00000000,0,0.00000000,14415,14573,391,0.00009260
1733763441.11217189,0.00726793,2482,0.00150309,0.00000000,0,0.00000000,14573,15149,1139,0.00010908
1733763441.11217189,0.00581887,2482,0.00108926,0.00000000,0,0.00000000,15149,15389,447,0.00007433
1733763441.18417335,0.00562877,2344,0.00114144,0.00000000,0,0.00000000,15389,15793,840,0.00006298
1733763441.18417335,0.00649945,2344,0.00109910,0.00000000,0,0.00000000,15793,15904,384,0.00008703
1733763441.25317478,0.00550715,2698,0.00119576,0.00000000,0,0.00000000,15904,16220,785,0.00011757
1733763441.25317478,0.00483368,2698,0.00078944,0.00000000,0,0.00000000,16220,16354,402,0.00005616
1733763441.32517624,0.00895557,3174,0.00164726,0.00000000,0,0.00000000,16354,16858,1100,0.00009827
1733763441.32517624,0.00582263,3174,0.00095957,0.00000000,0,0.00000000,16858,16962,366,0.00005754
1733763441.39717793,0.00932148,3340,0.00194320,0.00000000,0,0.00000000,16962,17039,756,0.00009571
1733763441.39717793,0.00737291,3340,0.00088459,0.00000000,0,0.00000000,17039,17180,366,0.00009616
1733763441.46917939,0.00689968,3813,0.00137754,0.00000000,0,0.00000000,17180,17389,746,0.00007898
1733763441.46917939,0.00588957,3813,0.00071485,0.00000000,0,0.00000000,17389,17459,373,0.00012125
1733763441.53818083,0.00826453,3311,0.00121033,0.00000000,0,0.00000000,17459,17599,601,0.00007747
1733763441.53818083,0.00625015,3311,0.00067436,0.00000000,0,0.00000000,17599,17580,250,0.00011108
1733763441.60718226,0.00769560,3498,0.00123948,0.00000000,0,0.00000000,17580,17774,479,0.00009528
1733763441.60718226,0.00675490,3498,0.00062632,0.00000000,0,0.00000000,17774,17853,226,0.00006465
1733763441.67918396,0.00620988,3051,0.00172328,0.00000000,0,0.00000000,17853,18031,415,0.00010004
1733763441.67918396,0.00506230,3051,0.00044212,0.00000000,0,0.00000000,16499,16705,217,0.00008671
1733763441.75118542,0.00588741,2843,0.00050283,0.00000000,0,0.00000000,16705,17124,440,0.00011503
1733763441.75118542,0.00439689,2843,0.00034239,0.00000000,0,0.00000000,17124,17262,187,0.00008947
1733763441.82018685,0.00654001,2998,0.00085724,0.00000000,0,0.00000000,17262,17589,411,0.00008459
1733763441.82018685,0.00507206,2998,0.00036297,0.00000000,0,0.00000000,17589,17658,185,0.00007710
1733763441.89218831,0.00611110,3052,0.00065852,0.00000000,0,0.00000000,17658,17943,449,0.00006192
1733763441.89218831,0.00673773,3052,0.00050019,0.00000000,0,0.00000000,17943,17994,190,0.00009515
1733763441.96118999,0.00671427,3710,0.00067335,0.00000000,0,0.00000000,17994,18173,393,0.00009621
1733763441.96118999,0.00491152,3710,0.00032025,0.00000000,0,0.00000000,18173,18211,165,0.00011896
1733763442.03019142,0.00708352,3692,0.00069949,0.00000000,0,0.00000000,18211,18350,292,0.00009491
1733763442.03019142,0.00616606,3692,0.00036535,0.00000000,0,0.00000000,18350,18378,127,0.00011161
1733763442.10219288,0.00532820,3673,0.00055333,0.00000000,0,0.00000000,18378,18542,379,0.00009367
1733763442.10219288,0.00593609,3673,0.00048494,0.00000000,0,0.00000000,18542,18558,200,0.00011678
1733763442.17419434,0.00621468,3306,0.00048143,0.00000000,0,0.00000000,18558,18659,263,0.00009759
1733763442.17419434,0.00398345,3306,0.00022504,0.00000000,0,0.00000000,18659,18712,127,0.00006794
1733763442.24319601,0.00592823,2963,0.00071180,0.00000000,0,0.00000000,18712,18782,341,0.00011430
1733763442.24319601,0.00598385,2963,0.00043306,0.00000000,0,0.00000000,18782,18846,154,0.00006064
1733763442.31519747,0.00447738,2969,0.00040379,0.00000000,0,0.00000000,18846,19004,277,0.00012066
1733763442.31519747,0.00348791,2969,0.00028493,0.00000000,0,0.00000000,19004,19023,127,0.00010395
1733763442.38419890,0.00717827,3155,0.00057255,0.00000000,0,0.00000000,19023,19167,327,0.00007415
1733763442.38419890,0.00441039,3155,0.00025637,0.00000000,0,0.00000000,19167,19223,136,0.00006720
1733763442.45620036,0.00484033,3311,0.00056683,0.00000000,0,0.00000000,19223,19329,313,0.00011421
1733763442.45620036,0.00438013,3311,0.00032852,0.00000000,0,0.00000000,19329,19339,155,0.00011723
1733763442.52220178,0.00787701,3756,0.00082670,0.00000000,0,0.00000000,19339,19410,297,0.00012304
1733763442.52220178,0.00569131,3756,0.00054622,0.00000000,0,0.00000000,19410,19424,150,0.00011401
1733763442.59420347,0.00933184,3221,0.00067784,0.00000000,0,0.00000000,19424,19626,421,0.00010562
1733763442.59420347,0.00581127,3221,0.00039580,0.00000000,0,0.00000000,19626,19714,220,0.00013543
1733763442.66320491,0.00638713,3435,0.00052684,0.00000000,0,0.00000000,19714,19795,318,0.00008526
1733763442.66320491,0.00492850,3435,0.00031471,0.00000000,0,0.00000000,19795,19836,156,0.00012365
1733763442.73220634,0.00722584,2718,0.00084145,0.00000000,0,0.00000000,19836,19890,395,0.00010819
1733763442.73220634,0.00598546,2718,0.00035149,0.00000000,0,0.00000000,19890,19949,182,0.00012720
1733763442.80420780,0.00590339,2967,0.00059900,0.00000000,0,0.00000000,19949,20128,361,0.00010629
1733763442.80420780,0.00461499,2967,0.00030287,0.00000000,0,0.00000000,20128,20174,164,0.00011570
1733763442.87620950,0.00693026,2526,0.00060914,0.00000000,0,0.00000000,20174,20254,222,0.00008151
1733763442.87620950,0.00461369,2526,0.00020223,0.00000000,0,0.00000000,20254,20258,103,0.00010991
1733763442.94821095,0.00512330,2442,0.00079414,0.00000000,0,0.00000000,20258,20404,407,0.00013279
1733763442.94821095,0.00482245,2442,0.00037038,0.00000000,0,0.00000000,20404,20473,189,0.00010890
1733763443.01721239,0.00827494,3038,0.00074636,0.00000000,0,0.00000000,20473,20480,317,0.00008156
1733763443.01721239,0.00717433,3038,0.00050239,0.00000000,0,0.00000000,20480,20511,161,0.00011635
1733763443.08921385,0.00678174,2762,0.00115886,0.00000000,0,0.00000000,20511,20660,443,0.00011904
1733763443.08921385,0.00509903,2762,0.00040010,0.00000000,0,0.00000000,20230,20342,228,0.00012394
1733763443.16121554,0.00767730,3517,0.00068009,0.00000000,0,0.00000000,20342,20528,385,0.00010092
1733763443.16121554,0.00811167,3517,0.00040609,0.00000000,0,0.00000000,20528,20585,191,0.00013439
1733763443.23021698,0.00947743,3150,0.00098035,0.00000000,0,0.00000000,20585,20654,421,0.00011075
1733763443.23021698,0.00790411,3150,0.00037594,0.00000000,0,0.00000000,20654,20724,201,0.00012395
1733763443.30221844,0.00826621,3631,0.00071121,0.00000000,0,0.00000000,20724,20953,448,0.00006629
1733763443.30221844,0.00650605,3631,0.00050892,0.00000000,0,0.00000000,20953,20998,237,0.00009204
1733763443.37422013,0.00962887,3311,0.00093994,0.00000000,0,0.00000000,20998,21199,400,0.00010720
1733763443.37422013,0.00670558,3311,0.00040363,0.00000000,0,0.00000000,21199,21243,197,0.00010136
1733763443.44622159,0.02067928,3397,0.00471701,0.00000000,0,0.00000000,8099,10714,2615,0.00013167
1733763443.44622159,0.00777619,3397,0.00168987,0.00000000,0,0.00000000,10714,11796,1084,0.00005170
1733763443.51522303,0.01082098,3304,0.00307200,0.00000000,0,0.00000000,11734,12085,1529,0.00010639
1733763443.51522303,0.00946648,3304,0.00214624,0.00000000,0,0.00000000,12085,12058,760,0.00010839
1733763443.58722448,0.00744353,3049,0.00185762,0.00000000,0,0.00000000,12058,12530,1245,0.00011953
1733763443.58722448,0.00718622,3049,0.00093883,0.00000000,0,0.00000000,12530,12787,568,0.00005984
1733763443.65622616,0.01132071,2795,0.00285872,0.00000000,0,0.00000000,12787,14300,2015,0.00010588
1733763443.65622616,0.00590438,2795,0.00171648,0.00000000,0,0.00000000,14075,14960,885,0.00012484
1733763443.72522759,0.00766272,2803,0.00233771,0.00000000,0,0.00000000,14609,15595,1733,0.00007515
1733763443.72522759,0.00886477,2803,0.00216768,0.00000000,0,0.00000000,15595,15947,809,0.00007765
1733763443.79722905,0.00634967,2605,0.00143107,0.00000000,0,0.00000000,15947,16292,1013,0.00009537
1733763443.79722905,0.00525724,2605,0.00084497,0.00000000,0,0.00000000,16292,16459,496,0.00010559
1733763443.86623049,0.01184801,2534,0.00377835,0.00000000,0,0.00000000,16459,18064,2141,0.00005502
1733763443.86623049,0.00737138,2534,0.00220958,0.00000000,0,0.00000000,18064,18620,1008,0.00010512
1733763443.93523192,0.00707078,2591,0.00246989,0.00000000,0,0.00000000,18620,19404,1462,0.00011332
1733763443.93523192,0.00818231,2591,0.00206814,0.00000000,0,0.00000000,19164,19379,679,0.00012415
1733763444.00723362,0.00768167,2325,0.00202568,0.00000000,0,0.00000000,19379,20556,1252,0.00011176
1733763444.00723362,0.00509904,2325,0.00111435,0.00000000,0,0.00000000,19895,20067,613,0.00005885
1733763444.07623506,0.01720535,2746,0.00247425,0.00000000,0,0.00000000,9704,11686,1982,0.00012120
1733763444.07623506,0.00568820,2746,0.00181626,0.00000000,0,0.00000000,11686,12311,842,0.00009645
1733763444.14823651,0.00661373,2673,0.00257240,0.00000000,0,0.00000000,11607,12703,1537,0.00011317
1733763444.14823651,0.00460448,2673,0.00089958,0.00000000,0,0.00000000,12653,13216,724,0.00009026
1733763444.21723795,0.00675629,3236,0.00167377,0.00000000,0,0.00000000,13216,14055,1417,0.00012639
1733763444.21723795,0.00714624,3236,0.00139898,0.00000000,0,0.00000000,14055,14634,614,0.00005820
1733763444.28923965,0.00965399,3219,0.00247456,0.00000000,0,0.00000000,13687,15839,2225,0.00011489
1733763444.28923965,0.00746005,3219,0.00223325,0.00000000,0,0.00000000,15486,16264,1033,0.00008966
1733763444.36124110,0.01102784,3361,0.00306049,0.00000000,0,0.00000000,16264,17526,1821,0.00006542
1733763444.36124110,0.00738824,3361,0.00199547,0.00000000,0,0.00000000,17067,17249,865,0.00008627
1733763444.43024254,0.00746894,3281,0.00194128,0.00000000,0,0.00000000,17249,17976,1287,0.00011732
1733763444.43024254,0.00675935,3281,0.00138981,0.00000000,0,0.00000000,17872,18446,576,0.00010046
1733763444.50224400,0.02058680,2939,0.00210007,0.00000000,0,0.00000000,12138,14457,2322,0.00010245
1733763444.50224400,0.00621333,2939,0.00156154,0.00000000,0,0.00000000,14455,15341,989,0.00005326
1733763444.57124567,0.00510172,2562,0.00127440,0.00000000,0,0.00000000,15249,16375,1159,0.00009775
1733763444.57124567,0.00586173,2562,0.00112751,0.00000000,0,0.00000000,15389,15476,493,0.00009326
1733763444.64324713,0.00589290,2241,0.00124079,0.00000000,0,0.00000000,15476,16408,1176,0.00006236
1733763444.64324713,0.00639629,2241,0.00139536,0.00000000,0,0.00000000,16408,16696,576,0.00010743
1733763444.71224856,0.01000014,2689,0.00395719,0.00000000,0,0.00000000,16696,18022,1857,0.00009356
1733763444.71224856,0.00503092,2689,0.00114500,0.00000000,0,0.00000000,17549,18082,856,0.00012359
1733763444.78425002,0.00714424,2584,0.00209245,0.00000000,0,0.00000000,18082,19139,1498,0.00008657
1733763444.78425002,0.00698235,2584,0.00151261,0.00000000,0,0.00000000,19139,19406,717,0.00010667
1733763444.85625172,0.00876909,3236,0.00223637,0.00000000,0,0.00000000,19406,19968,1465,0.00009298
1733763444.85625172,0.00596089,3236,0.00112720,0.00000000,0,0.00000000,19968,20240,656,0.00013257
1733763444.92525315,0.02191994,3037,0.00286401,0.00000000,0,0.00000000,14322,16144,1860,0.00009262
1733763444.92525315,0.00597076,3037,0.00150010,0.00000000,0,0.00000000,16144,16912,770,0.00007318
1733763444.99725461,0.00741933,3195,0.00194708,0.00000000,0,0.00000000,16821,17546,1505,0.00009877
1733763444.99725461,0.00805684,3195,0.00193453,0.00000000,0,0.00000000,17546,17798,712,0.00007870
1733763445.06625605,0.00753307,2705,0.00207846,0.00000000,0,0.00000000,17798,18816,1062,0.00007164
1733763445.06625605,0.00504902,2705,0.00122987,0.00000000,0,0.00000000,18040,18134,469,0.00007494
1733763445.13825774,0.01068584,2677,0.00264996,0.00000000,0,0.00000000,18134,19884,1984,0.00007065
1733763445.13825774,0.00842282,2677,0.00210830,0.00000000,0,0.00000000,19884,20385,926,0.00009599
1733763445.21025920,0.00675047,2648,0.00231066,0.00000000,0,0.00000000,20385,21341,1426,0.00011982
1733763445.21025920,0.00513301,2648,0.00119766,0.00000000,0,0.00000000,20807,21295,660,0.00010535
1733763445.28226066,0.00596695,2610,0.00167022,0.00000000,0,0.00000000,21295,22508,1284,0.00011981
1733763445.28226066,0.00711416,2610,0.00186227,0.00000000,0,0.00000000,22002,22214,615,0.00007767
1733763445.35426235,0.02473533,3182,0.00386875,0.00000000,0,0.00000000,15556,17626,2105,0.00007211
1733763445.35426235,0.00718201,3182,0.00153444,0.00000000,0,0.00000000,17626,18520,894,0.00010609
1733763445.42326379,0.00569199,3061,0.00180295,0.00000000,0,0.00000000,18463,18952,1236,0.00011372
1733763445.42326379,0.00667372,3061,0.00130258,0.00000000,0,0.00000000,18952,19255,571,0.00008458
1733763445.49526525,0.00616674,2910,0.00150901,0.00000000,0,0.00000000,19255,20363,1217,0.00006658
1733763445.49526525,0.00695517,2910,0.00146311,0.00000000,0,0.00000000,19452,19640,543,0.00011443
1733763445.56426668,0.00668886,2651,0.00126377,0.00000000,0,0.00000000,19640,20621,1377,0.00008134
1733763445.56426668,0.00469231,2651,0.00143515,0.00000000,0,0.00000000,20621,20860,556,0.00006142
1733763445.63626838,0.00570483,2358,0.00137520,0.00000000,0,0.00000000,20860,21660,1157,0.00008945
1733763445.63626838,0.00476312,2358,0.00105475,0.00000000,0,0.00000000,21660,21925,544,0.00009069
1733763445.70526981,0.00839821,3091,0.00231411,0.00000000,0,0.00000000,21925,22667,1020,0.00006138
1733763445.70526981,0.00591760,3091,0.00091049,0.00000000,0,0.00000000,22366,22521,495,0.00009311
1733763445.77727127,0.02194355,2950,0.00283903,0.00000000,0,0.00000000,14087,15622,1548,0.00011412
1733763445.77727127,0.00402285,2950,0.00097868,0.00000000,0,0.00000000,15622,16141,723,0.00005733
1733763445.84927273,0.00857259,2983,0.00311722,0.00000000,0,0.00000000,16141,16997,1411,0.00010666
1733763445.84927273,0.00703226,2983,0.00179106,0.00000000,0,0.00000000,16926,17210,658,0.00009334
1733763445.91827440,0.00729200,3459,0.00197179,0.00000000,0,0.00000000,17210,17933,979,0.00011870
1733763445.91827440,0.00555827,3459,0.00114647,0.00000000,0,0.00000000,17313,17607,459,0.00008830
1733763445.99027586,0.00850282,3096,0.00128686,0.00000000,0,0.00000000,17607,18564,1287,0.00009274
1733763445.99027586,0.00679696,3096,0.00144371,0.00000000,0,0.00000000,18564,18781,554,0.00010238
1733763446.06227732,0.00662454,3464,0.00177742,0.00000000,0,0.00000000,18781,19126,812,0.00009848
1733763446.06227732,0.00504133,3464,0.00076659,0.00000000,0,0.00000000,19126,19268,410,0.00009969
1733763446.13127875,0.00557647,2885,0.00129193,0.00000000,0,0.00000000,19268,19601,826,0.00008861
1733763446.13127875,0.00446578,2885,0.00088126,0.00000000,0,0.00000000,19601,19791,409,0.00006564
1733763446.20328045,0.00695593,3083,0.00155378,0.00000000,0,0.00000000,19791,20160,656,0.00006270
1733763446.20328045,0.00551275,3083,0.00058655,0.00000000,0,0.00000000,19736,19978,335,0.00008919
1733763446.27528191,0.01893298,2764,0.00222460,0.00000000,0,0.00000000,14791,15994,1210,0.00007080
1733763446.27528191,0.00366166,2764,0.00095486,0.00000000,0,0.00000000,15994,16380,535,0.00009314
1733763446.34728336,0.00489033,3321,0.00150827,0.00000000,0,0.00000000,16298,17201,1125,0.00006658
1733763446.34728336,0.00691203,3321,0.00190359,0.00000000,0,0.00000000,17029,17243,576,0.00009848
1733763446.41628504,0.00538986,3071,0.00119009,0.00000000,0,0.00000000,17243,17779,886,0.00010468
1733763446.41628504,0.00552265,3071,0.00097695,0.00000000,0,0.00000000,17779,17934,385,0.00010129
1733763446.48828650,0.00880114,3395,0.00136757,0.00000000,0,0.00000000,17934,18584,926,0.00005857
1733763446.48828650,0.00459029,3395,0.00116307,0.00000000,0,0.00000000,18360,18716,445,0.00006604
1733763446.56028795,0.00695950,3305,0.00165000,0.00000000,0,0.00000000,18312,19017,755,0.00009434
1733763446.56028795,0.00503678,3305,0.00057739,0.00000000,0,0.00000000,18519,18702,350,0.00010986
1733763446.62928939,0.00382033,2773,0.00067021,0.00000000,0,0.00000000,18702,19171,606,0.00011509
1733763446.62928939,0.00456653,2773,0.00052534,0.00000000,0,0.00000000,19171,19217,263,0.00010716
1733763446.69829082,0.00539824,3273,0.00098858,0.00000000,0,0.00000000,19217,19605,692,0.00010704
1733763446.69829082,0.00593268,3273,0.00088303,0.00000000,0,0.00000000,19605,19707,356,0.00008096
1733763446.77029252,0.01998745,2644,0.00194902,0.00000000,0,0.00000000,15668,17340,1686,0.00010678
1733763446.77029252,0.00458042,2644,0.00111619,0.00000000,0,0.00000000,17338,18080,766,0.00010102
1733763446.84229398,0.00626037,3548,0.00166756,0.00000000,0,0.00000000,18037,19355,1347,0.00011138
1733763446.84229398,0.00641603,3548,0.00135173,0.00000000,0,0.00000000,18540,18651,676,0.00012239
1733763446.91129541,0.00601999,2755,0.00169119,0.00000000,0,0.00000000,18651,19128,1056,0.00011561
1733763446.91129541,0.00491953,2755,0.00079041,0.00000000,0,0.00000000,19128,19352,507,0.00010273
1733763446.97729683,0.00705901,2435,0.00177152,0.00000000,0,0.00000000,19352,20023,821,0.00008944
1733763446.97729683,0.00393384,2435,0.00056306,0.00000000,0,0.00000000,19319,19546,353,0.00011314
1733763447.05229855,0.00701386,2831,0.00135325,0.00000000,0,0.00000000,19546,20189,815,0.00010167
1733763447.05229855,0.00651465,2831,0.00099929,0.00000000,0,0.00000000,20189,20322,368,0.00007581
1733763447.12129998,0.00548186,2113,0.00104160,0.00000000,0,0.00000000,20322,20718,718,0.00010568
1733763447.12129998,0.00426825,2113,0.00048850,0.00000000,0,0.00000000,20718,20842,298,0.00011414
1733763447.19330144,0.02134834,2991,0.00304439,0.00000000,0,0.00000000,16156,17932,1817,0.00006142
1733763447.19330144,0.00687265,2991,0.00169445,0.00000000,0,0.00000000,17930,18484,753,0.00007411
1733763447.26530313,0.00658887,2501,0.00179963,0.00000000,0,0.00000000,18394,19847,1479,0.00007100
